long,str,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,long,
11686,"WORLD\DUNGEON\SHADOWPANHIDEOUT\PA_SHADOWPAN_BARRICADE_01.MDX",0,0,0,0,0,0,0,0,0,0,-2.90120792389,-3.94657111168,-0.487742006779,2.81364393234,3.94657111168,3.00148701668,0,
11687,"WORLD\EXPANSION03\DOODADS\TOLBARAD\TOLBARAD_GATES_03.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11688,"WORLD\EXPANSION04\DOODADS\PANDAREN\SHRINE_PROPS\PA_RICEBOWL_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11689,"WORLD\EXPANSION04\DOODADS\PANDAREN\SHRINE_PROPS\PA_BANANABUNCH_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11690,"WORLD\EXPANSION04\DOODADS\PANDAREN\SHRINE_PROPS\PA_BANANABUNCH_04.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11691,"WORLD\EXPANSION04\DOODADS\PANDAREN\MUGS\PA_MUG_BAMBOO_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11692,"WORLD\EXPANSION04\DOODADS\PANDAREN\HANGINGFOOD\PA_PEPPER_SINGLE_02.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11696,"SPELLS\INSTANCENEWPORTAL_PURPLE_CHALLENGEMODE.MDX",0,30050,30050,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11697,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11698,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11699,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11700,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11701,"WORLD\EXPANSION02\DOODADS\GENERIC\ARGENTCRUSADE\BANNERS\TOURNAMENT_BANNER_DWARF01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11702,"WORLD\EXPANSION03\DOODADS\STEAMWHEEDLE\STEAMWHEEDLE_BANNER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11703,"WORLD\EXPANSION04\DOODADS\MOGU\MOGU_BRAZIER_FLOOR_01.MDX",0,0,0,0,0,0,0,0,0,0,-1.34763896465,-1.35521495342,0.003971000202,1.36119198799,1.35361504555,2.36914491653,0,
11704,"WORLD\EXPANSION02\DOODADS\GENERIC\WOLVAR\WOLVAR_CAGE01_DRAGONBLIGHT.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11705,"WORLD\EXPANSION04\DOODADS\VALLEYOFFOURWINDS\ANCESTORPILLARS\VFW_ANCESTORPILLAR_DRAGON.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11706,"WORLD\EXPANSION03\DOODADS\DEEPHOLM\MUSHROOMS\DEEPHOLM_MUSHROOMGROUP01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11707,"WORLD\EXPANSION04\DOODADS\PANDAREN\KEG\PA_KEG_08.MDX",0,0,0,0,0,0,0,0,0,0,-0.922693014145,-0.825178980827,-0.021160999313,1.03453600407,0.823857009411,1.62058794498,0,
11708,"WORLD\EXPANSION04\DOODADS\PANDAREN\KEG\PA_KEG_12U.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11709,"WORLD\EXPANSION04\DOODADS\PANDAREN\MUGS\PA_MUG_BAMBOO_03.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11710,"WORLD\EXPANSION04\DOODADS\PANDAREN\MUGS\PA_MUG_BAMBOO_04.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11711,"WORLD\EXPANSION04\DOODADS\PANDAREN\MUGS\PA_MUG_BAMBOO_05.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11712,"WORLD\EXPANSION02\DOODADS\SCHOLAZAR\TREES\SHOLAZAR_VINE01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11713,"SPELLS\WATER_PRECAST_WHEAT_BEER.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11714,"WORLD\EXPANSION04\DOODADS\PANDAREN\SHRINE_PROPS\PA_BANANABUNCH_05.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11715,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11716,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11717,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11718,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11719,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11720,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11721,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11722,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11723,"WORLD\EXPANSION04\DOODADS\PANDAREN\PA_DRAGONNEST_01.MDX",0,0,0,0,0,0,0,0,0,0,-2.15159893036,-2.51539301872,-0.150132000446,2.31552791595,2.22078299522,1.46516895294,0,
11724,"WORLD\EXPANSION04\DOODADS\MANTID\MANTID_STATUE_1.MDX",0,0,0,0,0,0,0,0,0,0,-1.610221982,-3.26163697243,-0.910234987736,1.610221982,3.26163697243,6.37789821625,0,
11725,"WORLD\EXPANSION04\DOODADS\PANDAREN\KEG\PA_KEG_02U.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11726,"WORLD\EXPANSION04\DOODADS\MANTID\MANTID_CEILINGSHATTER.MDX",0,29956,0,0,0,0,0,0,0,0,-80.2666397095,-69.7870178223,-249.67539978,67.7743606567,73.932144165,219.968017578,0,
11727,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11728,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11729,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11730,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11731,"WORLD\EXPANSION04\DOODADS\MANTID\MANTID_DOOR_01.MDX",0,31108,0,31107,0,0,0,0,0,0,-3.30410408974,-10.971405983,-0.134838998318,3.25984311104,11.0977907181,25.2051906586,0,
11732,"WORLD\SKILLACTIVATED\TRADESKILLNODES\TRILLIUM_MININGNODE_NORMAL.MDX",0,0,0,0,0,0,0,0,0,0,-1.53751802444,-2.18435001373,-1.587479949,2.33592009544,2.07860088348,3.37464308739,0,
11733,"WORLD\SKILLACTIVATED\TRADESKILLNODES\TRILLIUM_MININGNODE_RICH.MDX",0,0,0,0,0,0,0,0,0,0,-1.65532100201,-2.14030194283,-1.97204399109,2.33592009544,2.12264895439,3.95225405693,0,
11734,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11735,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11736,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11737,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11738,"WORLD\EXPANSION04\DOODADS\TOWNLONG\MZ_SEEDPOD.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11739,"WORLD\EXPANSION04\DOODADS\VALLEYOFFOURWINDS\IVY\VFW_IVYBUSH01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11740,"SPELLS\TANKARDA_SPELLOBJECT.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11741,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11742,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11743,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11744,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11745,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11746,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11747,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11748,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11749,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11750,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11751,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11752,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11753,"WORLD\DUNGEON\CHALLENGE\CHALLENGEMODE_WALL_DOME.MDX",0,29954,0,0,0,0,0,0,0,0,-8.82314586639,-8.82547664642,-0.346675992012,8.82314586639,8.82547283173,6.99952411652,0,
11754,"WORLD\EXPANSION04\DOODADS\KUNLAISUMMIT\KLS_REDBUSH04.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11755,"WORLD\EXPANSION04\DOODADS\PANDAREN\SILK\PA_SILKCOCOONTUB_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11756,"WORLD\EXPANSION04\DOODADS\PANDAREN\SCROLL\PA_EASTTEMPLE_ROOM_SCROLLS_07.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11757,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11758,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11759,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11760,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11761,"WORLD\DUNGEON\EASTTEMPLE\BENCH\PA_EASTTEMPLE_BENCH_01.MDX",0,0,0,0,0,0,0,0,0,0,-1.03650105,-1.96312105656,-0.100966997445,0.203914001584,1.96279001236,1.19228601456,0,
11762,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11763,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11764,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11765,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11766,"WORLD\EXPANSION04\DOODADS\PANDAREN\FORGE\PA_FORGE_TONGS_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11767,"WORLD\DUNGEON\GREATWALL\PA_CANNONBALLSTACK_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11768,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11769,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11770,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11771,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11772,"WORLD\EXPANSION04\DOODADS\YAKMEN\YAKMEN_BONES_SKULL.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11773,"WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\FOOD\GOBLIN_FOOD_02.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11774,"WORLD\EXPANSION04\DOODADS\SHERPA\SHERPA_BEDROLL_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11775,"WORLD\EXPANSION04\DOODADS\PANDAREN\BOOKS\PA_BOOK_UNBOUND_04.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11776,"WORLD\EXPANSION04\DOODADS\PANDAREN\BOOKS\PA_BOOK_UNBOUND_05.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11777,"WORLD\EXPANSION04\DOODADS\PANDAREN\BOOKS\PA_BOOK_WOODEN_02.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11778,"WORLD\EXPANSION04\DOODADS\PANDAREN\BOOKS\PA_BOOK_06.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11779,"WORLD\EXPANSION04\DOODADS\PANDAREN\BOOKS\PA_BOOK_UNBOUND_07.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11780,"WORLD\EXPANSION04\DOODADS\PANDAREN\SCROLL\PA_SCROLL_08.MDX",0,0,0,0,0,0,0,0,0,0,-0.425166010857,-0.732071995735,-1.41279304028,0.171617999673,0.734543025494,1.41279304028,0,
11781,"WORLD\EXPANSION03\DOODADS\GENERIC\SPYGLASS.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11782,"WORLD\EXPANSION04\DOODADS\PANDAREN\KUNLAI\PA_KUNLAIROADSIGN_POST_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11783,"WORLD\EXPANSION04\DOODADS\PANDAREN\KEG\PA_KEG_13.MDX",0,0,0,0,0,0,0,0,0,0,-0.919012010098,-0.827103018761,-0.0124559998512,0.922945022583,0.821932971478,1.62929296494,0,
11784,"WORLD\EXPANSION04\DOODADS\PANDAREN\MUGS\PA_MUG_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11785,"WORLD\EXPANSION04\DOODADS\PANDAREN\MUGS\PA_MUG_02.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11786,"WORLD\EXPANSION04\DOODADS\PANDAREN\MUGS\PA_MUG_03.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11787,"WORLD\EXPANSION04\DOODADS\PANDAREN\MUGS\PA_MUG_04.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11788,"WORLD\EXPANSION04\DOODADS\PANDAREN\MUGS\PA_MUG_05.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11789,"WORLD\EXPANSION04\DOODADS\PANDAREN\MUGS\PA_MUG_06.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11790,"WORLD\EXPANSION04\DOODADS\PANDAREN\RUGS\PA_RUGS_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11791,"WORLD\EXPANSION04\DOODADS\PANDAREN\HANGINGFOOD\PA_PEPPER_SINGLE_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11792,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11793,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11794,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11795,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11796,"WORLD\EXPANSION04\DOODADS\PANDAREN\FIREPLACE\PA_FIREPLACE_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11797,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11798,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11799,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11800,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11801,"WORLD\EXPANSION04\DOODADS\PANDAREN\BED\PA_HOUSE_BED.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11802,"WORLD\EXPANSION04\DOODADS\TOWNLONG\GIANTTREE\MZ_GIANTTREEROOTS02.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11803,"WORLD\EXPANSION04\DOODADS\TOWNLONG\MZ_TREELOG03.MDX",0,0,0,0,0,0,0,0,0,0,-21.1481742859,-14.5667877197,-2.86432600021,9.61947441101,3.40406298637,5.57355499268,0,
11805,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11806,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11807,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11808,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11809,"WORLD\DUNGEON\EASTTEMPLE\PA_EASTTEMPLE_DOORLARGE.MDX",0,28992,0,30040,0,0,0,0,0,0,-1.5495660305,-13.2967157364,-0.043995000422,1.59321594238,13.3007593155,21.9076194763,0,
11810,"WORLD\EXPANSION04\DOODADS\PANDAREN\ALCHEMY\PA_ALCHEMY_11.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11811,"CREATURE\EGG\EGGCREATURE.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11822,"WORLD\EXPANSION04\DOODADS\MOGU\MOGU_STATUE_03BROKEN_PIECE01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11823,"ITEM\OBJECTCOMPONENTS\SHIELD\SHIELD_MOGUSHANVAULTS_A_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11824,"ITEM\OBJECTCOMPONENTS\WEAPON\AXE_1H_MOGUSHANVAULTS_A_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11825,"ITEM\OBJECTCOMPONENTS\WEAPON\HAND_1H_MOGUSHANVAULTS_A_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11826,"ITEM\OBJECTCOMPONENTS\WEAPON\POLEARM_2H_MOGUSHANVAULTS_A_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11827,"ITEM\OBJECTCOMPONENTS\WEAPON\STAVE_2H_MOGUSHANVAULTS_A_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11828,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11829,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11830,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11831,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11832,"WORLD\EXPANSION04\DOODADS\YAKMEN\YAKMEN_BONES_BONEPILE01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11833,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11834,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
11835,"WORLD\EXPANSION04\DOODADS\PANDAREN\BRAZIER\PA_BRAZIER_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
